"Time","ID","Category","Group","Event","Msg. Type","Priority","Ether Type","Src. MAC","Src. Vendor","Src. Int.","Src. Zone","Dst. MAC","Dst. Vendor","Dst. Int.","Dst. Zone","Src. IP","Src. Port","Src. Name","Src.NAT IP","Src.NAT Port","In SPI","Dst. IP","Dst. Port","Dst. Name","Dst.NAT IP","Dst.NAT Port","Out SPI","IP Protocol","ICMP Type","ICMP Code","RX Bytes","TX Bytes","Access Rule","NAT Policy","User Name","Session Time","Session Type","IDP Rule","IDP Priority","HTTP OP","URL","VPN Policy","HTTP Result","Block Cat","Application","FW Action","DPI","Notes","Message","HTTP Referer"
"10/16/2025 08:46:04","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","179.49.186.69","30287","","","","","50.199.205.205","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 179.49.186.69:30287 dst: 50.199.205.205:443 - rate: 349/sec continues",""
"10/16/2025 08:47:26","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","71.234.106.44","29446","","","","","50.199.205.205","11600","","","","","udp","","","52","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 11602, 11604, 11599, 11601, 11605","Possible port scan detected",""
"10/16/2025 08:47:26","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","71.234.106.44","29446","","","","","50.199.205.205","61025","","","","","udp","","","52","","","44","","","","","","","","","","","General UDP","NA","","Pkt is dropped. UDP scanned port list, 11602, 11604, 11599, 11601, 11605, 11600, 11603, 61024, 61022, 61025","Probable port scan detected",""
"10/16/2025 08:48:20","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","15.204.241.81","443","","","","","50.199.205.205","37384","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 15.204.241.81:443 dst: 50.199.205.205:37384 - rate: 412/sec continues",""
"10/16/2025 08:49:49","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.19","443","","","","","50.199.205.205","16204","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.40.60.19:443 dst: 50.199.205.205:16204",""
"10/16/2025 08:49:49","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","3.232.87.249","443","","","","","50.199.205.205","64887","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 3.232.87.249:443 dst: 50.199.205.205:64887 - rate: 365/sec continues",""
"10/16/2025 08:49:51","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","142.251.40.195","443","","","","","50.199.205.205","41691","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 4/sec has ceased",""
"10/16/2025 08:51:30","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","17.248.228.67","443","","","","","50.199.205.205","38053","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 17.248.228.67:443 dst: 50.199.205.205:38053 - rate: 1499/sec continues",""
"10/16/2025 08:57:17","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","13.33.109.59","443","","","","","50.199.205.205","40213","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 53201, 29041, 14225, 1961, 54014","Possible port scan detected",""
"10/16/2025 08:58:42","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.19","443","","","","","50.199.205.205","59659","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.40.60.19:443 dst: 50.199.205.205:59659",""
"10/16/2025 08:58:43","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","179.49.187.112","80","","","","","50.199.205.205","2368","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 179.49.187.112:80 dst: 50.199.205.205:2368 - rate: 340/sec continues",""
"10/16/2025 08:58:44","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","179.49.187.166","443","","","","","50.199.205.205","43988","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 64/sec has ceased",""
"10/16/2025 09:08:49","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.169","443","","","","","50.199.205.205","51829","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.169:443 dst: 50.199.205.205:51829",""
"10/16/2025 09:08:50","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","179.49.186.19","15849","","","","","50.199.205.205","80","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 179.49.186.19:15849 dst: 50.199.205.205:80 - rate: 347/sec continues",""
"10/16/2025 09:08:51","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","188.40.16.220","443","","","","","50.199.205.205","1814","","","","","tcp","","","76","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 3/sec has ceased",""
"10/16/2025 09:10:48","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","54.225.160.62","443","","","","","50.199.205.205","54094","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 54.225.160.62:443 dst: 50.199.205.205:54094 - rate: 305/sec continues",""
"10/16/2025 09:12:24","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","34.117.228.201","443","","","","","50.199.205.205","25739","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 34.117.228.201:443 dst: 50.199.205.205:25739 - rate: 301/sec continues",""
"10/16/2025 09:12:57","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","104.16.255.157","443","","","","","50.199.205.205","61275","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 23139, 7739, 25087, 59863, 12942","Possible port scan detected",""
"10/16/2025 09:13:24","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","13.33.109.49","443","","","","","50.199.205.205","48851","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 13.33.109.49:443 dst: 50.199.205.205:48851 - rate: 353/sec continues",""
"10/16/2025 09:14:03","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.169","443","","","","","50.199.205.205","15766","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.169:443 dst: 50.199.205.205:15766",""
"10/16/2025 09:14:05","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","23.34.126.18","443","","","","","50.199.205.205","33260","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/16/2025 09:16:50","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.221.236.169","443","","","","","50.199.205.205","59775","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.221.236.169:443 dst: 50.199.205.205:59775 - rate: 303/sec continues",""
"10/16/2025 09:18:40","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","54.160.137.90","443","","","","","50.199.205.205","59127","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 54.160.137.90:443 dst: 50.199.205.205:59127 - rate: 592/sec continues",""
"10/16/2025 09:20:27","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.59","443","","","","","50.199.205.205","62496","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.40.60.59:443 dst: 50.199.205.205:62496",""
"10/16/2025 09:20:28","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.26","443","","","","","50.199.205.205","26464","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.40.60.26:443 dst: 50.199.205.205:26464 - rate: 363/sec continues",""
"10/16/2025 09:20:32","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","20.165.94.63","443","","","","","50.199.205.205","35571","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - from machine xx:xx:68:94:cb:c7 with TCP packet rate of 1/sec has ceased",""
"10/16/2025 09:21:33","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","23.40.60.19","443","","","","","50.199.205.205","57894","","","","","tcp","","","1500","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 23.40.60.19:443 dst: 50.199.205.205:57894 - rate: 332/sec continues",""
"10/16/2025 09:22:44","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","74.178.240.61","443","","","","","50.199.205.205","29611","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 74.178.240.61:443 dst: 50.199.205.205:29611 - rate: 411/sec continues",""
"10/16/2025 09:24:31","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","50.225.154.140","8080","","","","","50.199.205.205","20967","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 50.225.154.140:8080 dst: 50.199.205.205:20967 - rate: 307/sec continues",""
"10/16/2025 09:26:27","23","Security Services","Attacks","IP Spoof Detected","Standard Note Ethernet Network","Alert","2048","10:0D:7F:B9:D3:22","NETGEAR","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","X1","WAN","192.168.0.239","64516","","","","","142.250.80.78","443","","","","","udp","","","46","","","","","","","","","","","","","","","drop","","","IP spoof dropped",""
"10/16/2025 09:44:49","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","35.186.224.9","443","","","","","50.199.205.205","55842","","","","","tcp","","","64","","","","","","","","","","","","","","","NA","","Pkt is dropped. TCP scanned port list, 48530, 13911, 8164, 12263, 16694","Possible port scan detected",""
"10/16/2025 10:04:44","82","Security Services","Attacks","Port Scan Possible","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65531","","","","","50.199.205.205","17145","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17149, 17148, 17150, 17142, 17147","Possible port scan detected",""
"10/16/2025 10:04:44","83","Security Services","Attacks","Port Scan Probable","Standard Note String","Alert","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","X1","WAN","193.24.211.57","65531","","","","","50.199.205.205","17141","","","","","tcp","","","46","","","44","","","","","","","","","","","General TCP","NA","","Pkt is dropped. TCP scanned port list, 17149, 17148, 17150, 17142, 17147, 17145, 17144, 17146, 17143, 17141","Probable port scan detected",""
"10/16/2025 10:18:06","1369","Firewall Settings","Flood Protection","Possible TCP Flood","Standard Message String","Alert","2048","7E:FE:0D:26:76:36","Unknown","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","X1","WAN","10.0.0.124","52561","","","","","142.250.64.74","443","","","","","tcp","","","1452","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X0 - src: 10.0.0.124:52561 dst: 142.250.64.74:443",""
"10/16/2025 10:18:06","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","7E:FE:0D:26:76:36","Unknown","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","","","10.0.0.124","52573","","","","","142.250.80.42","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X0 - src: 10.0.0.124:52573 dst: 142.250.80.42:443 - rate: 444/sec continues",""
"10/16/2025 10:18:09","1370","Firewall Settings","Flood Protection","Possible TCP Flood Ceased","Standard Message String","Alert","2048","58:11:22:45:DC:CB","ASUSTEK COMPUTER","X0","LAN","2C:B8:ED:C3:93:20","SONICWALL","","","10.0.0.76","63225","","","","","54.210.167.186","443","","","","","tcp","","","52","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X0 - from machine xx:xx:0d:26:76:36 has ceased",""
"10/16/2025 10:20:59","1371","Firewall Settings","Flood Protection","Possible TCP Flood Continues","Simple Message String","Warning","2048","BC:9B:68:94:CB:C7","VANTIVA USA LLC","X1","WAN","2C:B8:ED:C3:93:21","SONICWALL","","","50.225.154.143","443","","","","","50.199.205.205","7454","","","","","tcp","","","46","","","","","","","","","","","","","","","NA","","","Possible TCP Flood on IF X1 - src: 50.225.154.143:443 dst: 50.199.205.205:7454 - rate: 596/sec continues",""
